C:\Users\Ranit\Anaconda3\python.exe E:/StudyFIle/MLProject/CharSCNN-theano-1/scnn.py
C:\Users\Ranit\Anaconda3\lib\site-packages\sklearn\cross_validation.py:44: DeprecationWarning: This module was deprecated in version 0.18 in favor of the model_selection module into which all the refactored classes and functions are moved. Also note that the interface of the new CV iterators are different from that of this module. This module will be removed in 0.20.
  "This module will be removed in 0.20.", DeprecationWarning)
counter#294 epoch: 2, test mean loss=0.43504586577320936, test accuracy=0.7985

counter#295 epoch: 2, test mean loss=0.43531243090414895, test accuracy=0.7979999999999999

counter#296 epoch: 2, test mean loss=0.4365779104126418, test accuracy=0.8025

counter#297 epoch: 2, test mean loss=0.4441514076240682, test accuracy=0.7985000000000001

counter#298 epoch: 2, test mean loss=0.4395130342205705, test accuracy=0.8015000000000001

counter#299 epoch: 2, test mean loss=0.4372775175632648, test accuracy=0.8025

counter#300 epoch: 2, test mean loss=0.4359373297630677, test accuracy=0.8034999999999999

counter#301 epoch: 2, test mean loss=0.43697106466011826, test accuracy=0.7999999999999999

counter#302 epoch: 2, test mean loss=0.4355247836418993, test accuracy=0.7994999999999999

counter#303 epoch: 2, test mean loss=0.43686846305419014, test accuracy=0.799

counter#304 epoch: 2, test mean loss=0.43532871542269175, test accuracy=0.8025

counter#305 epoch: 2, test mean loss=0.4337052858010096, test accuracy=0.8030000000000002

counter#306 epoch: 2, test mean loss=0.43661910410821897, test accuracy=0.8009999999999999

counter#307 epoch: 2, test mean loss=0.434124275497454, test accuracy=0.8089999999999999

counter#308 epoch: 2, test mean loss=0.4363348138032526, test accuracy=0.8055

counter#309 epoch: 2, test mean loss=0.4389375084342527, test accuracy=0.8039999999999999

counter#310 epoch: 2, test mean loss=0.44130202285484044, test accuracy=0.7964999999999999

counter#311 epoch: 2, test mean loss=0.4387429924633084, test accuracy=0.8029999999999999

counter#312 epoch: 2, test mean loss=0.4424359148661778, test accuracy=0.7995000000000001

counter#313 epoch: 2, test mean loss=0.4438299209390224, test accuracy=0.8

counter#314 epoch: 2, test mean loss=0.4450628646704736, test accuracy=0.8019999999999999

counter#315 epoch: 2, test mean loss=0.4439687451382672, test accuracy=0.8020000000000002

counter#316 epoch: 2, test mean loss=0.4500049857313527, test accuracy=0.7949999999999999

counter#317 epoch: 2, test mean loss=0.44572491596903685, test accuracy=0.8065000000000001

counter#318 epoch: 2, test mean loss=0.44865951989427943, test accuracy=0.7995000000000001

counter#319 epoch: 2, test mean loss=0.44487846805941783, test accuracy=0.8025

counter#320 epoch: 2, test mean loss=0.44988074934745803, test accuracy=0.7989999999999999

counter#321 epoch: 2, test mean loss=0.45478599119246954, test accuracy=0.795

counter#322 epoch: 2, test mean loss=0.45896186718608084, test accuracy=0.7985

counter#323 epoch: 2, test mean loss=0.4480075447980193, test accuracy=0.8

counter#324 epoch: 2, test mean loss=0.44854024594977265, test accuracy=0.7969999999999999

counter#325 epoch: 2, test mean loss=0.45044860745656373, test accuracy=0.8005000000000001

counter#326 epoch: 2, test mean loss=0.4517389392317167, test accuracy=0.7975

counter#327 epoch: 2, test mean loss=0.45041411715227253, test accuracy=0.8019999999999999

counter#328 epoch: 2, test mean loss=0.4513093432319432, test accuracy=0.8019999999999999

counter#329 epoch: 2, test mean loss=0.44853051482204354, test accuracy=0.7994999999999999

counter#330 epoch: 2, test mean loss=0.445092047774851, test accuracy=0.8055

counter#331 epoch: 2, test mean loss=0.4479551623732969, test accuracy=0.8020000000000002

counter#332 epoch: 2, test mean loss=0.44079116157715365, test accuracy=0.8030000000000002

counter#333 epoch: 2, test mean loss=0.44146880911578235, test accuracy=0.7995

counter#334 epoch: 2, test mean loss=0.4389660596247653, test accuracy=0.8034999999999999

counter#335 epoch: 2, test mean loss=0.440633889498518, test accuracy=0.8009999999999999

counter#336 epoch: 2, test mean loss=0.44138290472234604, test accuracy=0.796

counter#337 epoch: 2, test mean loss=0.4420614089810016, test accuracy=0.7950000000000002

counter#338 epoch: 2, test mean loss=0.44308966539924644, test accuracy=0.7965

counter#339 epoch: 2, test mean loss=0.43584267077509703, test accuracy=0.7995

counter#340 epoch: 2, test mean loss=0.4407512139888035, test accuracy=0.7969999999999999

counter#341 epoch: 2, test mean loss=0.43466309891725874, test accuracy=0.8019999999999999

counter#342 epoch: 2, test mean loss=0.4420234098275174, test accuracy=0.7930000000000001

counter#343 epoch: 2, test mean loss=0.4420232934657805, test accuracy=0.795

counter#344 epoch: 2, test mean loss=0.43706835302731034, test accuracy=0.7980000000000002

counter#345 epoch: 2, test mean loss=0.4356921245657541, test accuracy=0.7985000000000001

counter#346 epoch: 2, test mean loss=0.4346221297662515, test accuracy=0.7995000000000001

counter#347 epoch: 2, test mean loss=0.4358218861673825, test accuracy=0.8019999999999999

counter#348 epoch: 2, test mean loss=0.4363845151065921, test accuracy=0.8045

counter#349 epoch: 2, test mean loss=0.43688327494793827, test accuracy=0.8025

counter#350 epoch: 2, test mean loss=0.4370891619816623, test accuracy=0.8015000000000002

counter#351 epoch: 2, test mean loss=0.4367535254798157, test accuracy=0.808

counter#352 epoch: 2, test mean loss=0.43615007606701417, test accuracy=0.8029999999999999

counter#353 epoch: 2, test mean loss=0.4395013817546641, test accuracy=0.8025

counter#354 epoch: 2, test mean loss=0.4389746355243009, test accuracy=0.8035

counter#355 epoch: 2, test mean loss=0.43755267640395157, test accuracy=0.8015000000000001

counter#356 epoch: 2, test mean loss=0.4483444493009331, test accuracy=0.7939999999999999

counter#357 epoch: 2, test mean loss=0.44019906637107187, test accuracy=0.7945000000000001

counter#358 epoch: 2, test mean loss=0.4403825878017911, test accuracy=0.7955

counter#359 epoch: 2, test mean loss=0.4401508470126226, test accuracy=0.7955

counter#360 epoch: 3, test mean loss=0.44358346649176167, test accuracy=0.7954999999999999

counter#361 epoch: 3, test mean loss=0.43866318696352646, test accuracy=0.798

counter#362 epoch: 3, test mean loss=0.4399153575264723, test accuracy=0.7985000000000001

counter#363 epoch: 3, test mean loss=0.43725812295515415, test accuracy=0.7975000000000001

counter#364 epoch: 3, test mean loss=0.43679233163045633, test accuracy=0.796

counter#365 epoch: 3, test mean loss=0.4372216006760362, test accuracy=0.799

counter#366 epoch: 3, test mean loss=0.43885626537442113, test accuracy=0.8

counter#367 epoch: 3, test mean loss=0.44053975892787617, test accuracy=0.799

counter#368 epoch: 3, test mean loss=0.43946757548453685, test accuracy=0.7959999999999999

counter#369 epoch: 3, test mean loss=0.4412681503560269, test accuracy=0.7945

counter#370 epoch: 3, test mean loss=0.4411825884015766, test accuracy=0.7949999999999999

counter#371 epoch: 3, test mean loss=0.442268932718844, test accuracy=0.7949999999999999

counter#372 epoch: 3, test mean loss=0.4373596580225825, test accuracy=0.7995000000000001

counter#373 epoch: 3, test mean loss=0.4355282392835442, test accuracy=0.7985

counter#374 epoch: 3, test mean loss=0.437550713961425, test accuracy=0.796

counter#375 epoch: 3, test mean loss=0.4495773074211299, test accuracy=0.7905

counter#376 epoch: 3, test mean loss=0.4461569418647754, test accuracy=0.7869999999999999

counter#377 epoch: 3, test mean loss=0.44432173284879795, test accuracy=0.7889999999999999

counter#378 epoch: 3, test mean loss=0.4370756768297306, test accuracy=0.799

counter#379 epoch: 3, test mean loss=0.438967893577931, test accuracy=0.8

counter#380 epoch: 3, test mean loss=0.43604665444615576, test accuracy=0.8015000000000001

counter#381 epoch: 3, test mean loss=0.4392363157802066, test accuracy=0.799

counter#382 epoch: 3, test mean loss=0.43848511108866506, test accuracy=0.8024999999999999

counter#383 epoch: 3, test mean loss=0.44072321700228995, test accuracy=0.8009999999999999

counter#384 epoch: 3, test mean loss=0.4426960637975685, test accuracy=0.8019999999999999

counter#385 epoch: 3, test mean loss=0.4406158896236182, test accuracy=0.8019999999999999

counter#386 epoch: 3, test mean loss=0.4395052592372767, test accuracy=0.8030000000000002

counter#387 epoch: 3, test mean loss=0.44213520734356393, test accuracy=0.7999999999999999

counter#388 epoch: 3, test mean loss=0.4449206114742458, test accuracy=0.796

counter#389 epoch: 3, test mean loss=0.4432068061562323, test accuracy=0.8045

counter#390 epoch: 3, test mean loss=0.44135037672143457, test accuracy=0.8055

counter#391 epoch: 3, test mean loss=0.44651137649656825, test accuracy=0.7995

counter#392 epoch: 3, test mean loss=0.44416231329065015, test accuracy=0.806

counter#393 epoch: 3, test mean loss=0.4520944674843486, test accuracy=0.7919999999999999

counter#394 epoch: 3, test mean loss=0.4525400650967706, test accuracy=0.7885000000000001

counter#395 epoch: 3, test mean loss=0.44762863271018094, test accuracy=0.8000000000000002

counter#396 epoch: 3, test mean loss=0.4456962682219028, test accuracy=0.8014999999999999

counter#397 epoch: 3, test mean loss=0.44417651960999543, test accuracy=0.8035

counter#398 epoch: 3, test mean loss=0.4436238916875018, test accuracy=0.8015000000000001

counter#399 epoch: 3, test mean loss=0.44409002487445176, test accuracy=0.7959999999999999

counter#400 epoch: 3, test mean loss=0.4499822855566352, test accuracy=0.7935000000000001

counter#401 epoch: 3, test mean loss=0.4490759030694556, test accuracy=0.7894999999999999

counter#402 epoch: 3, test mean loss=0.44052608572571533, test accuracy=0.8009999999999999

counter#403 epoch: 3, test mean loss=0.4404543997794711, test accuracy=0.797

counter#404 epoch: 3, test mean loss=0.43914289686271096, test accuracy=0.7995000000000001

counter#405 epoch: 3, test mean loss=0.4430628289814786, test accuracy=0.8005000000000001

counter#406 epoch: 3, test mean loss=0.4431109062511672, test accuracy=0.8000000000000002

counter#407 epoch: 3, test mean loss=0.44363463998182534, test accuracy=0.7980000000000003

counter#408 epoch: 3, test mean loss=0.45116410235708804, test accuracy=0.791

counter#409 epoch: 3, test mean loss=0.44615704075790086, test accuracy=0.7995000000000001

counter#410 epoch: 3, test mean loss=0.44708187075318645, test accuracy=0.7990000000000002

counter#411 epoch: 3, test mean loss=0.4499823533998776, test accuracy=0.7965000000000001

counter#412 epoch: 3, test mean loss=0.4595166720669474, test accuracy=0.7885000000000001

counter#413 epoch: 3, test mean loss=0.4494124900658224, test accuracy=0.7965

counter#414 epoch: 3, test mean loss=0.4497198898020553, test accuracy=0.8025000000000002

counter#415 epoch: 3, test mean loss=0.45237095436332553, test accuracy=0.7975000000000001

counter#416 epoch: 3, test mean loss=0.4533064177693792, test accuracy=0.7975000000000001

counter#417 epoch: 3, test mean loss=0.45054663590983257, test accuracy=0.8060000000000003

counter#418 epoch: 3, test mean loss=0.4514806660004352, test accuracy=0.8045

counter#419 epoch: 3, test mean loss=0.45087883242732235, test accuracy=0.8055

counter#420 epoch: 3, test mean loss=0.4521166463632088, test accuracy=0.7995000000000001

counter#421 epoch: 3, test mean loss=0.4515029846995894, test accuracy=0.8020000000000002

counter#422 epoch: 3, test mean loss=0.44640949194390933, test accuracy=0.8039999999999999

counter#423 epoch: 3, test mean loss=0.44478298682417466, test accuracy=0.7910000000000001

counter#424 epoch: 3, test mean loss=0.4490035183105669, test accuracy=0.7859999999999999

counter#425 epoch: 3, test mean loss=0.44342922249623806, test accuracy=0.8009999999999999

counter#426 epoch: 3, test mean loss=0.4439048928524015, test accuracy=0.808

counter#427 epoch: 3, test mean loss=0.4429153617609873, test accuracy=0.8085000000000001

counter#428 epoch: 3, test mean loss=0.4410405903680371, test accuracy=0.8085000000000001

counter#429 epoch: 3, test mean loss=0.4423631602940102, test accuracy=0.7935000000000001

counter#430 epoch: 3, test mean loss=0.4446152499126592, test accuracy=0.7885

counter#431 epoch: 3, test mean loss=0.4466144711761665, test accuracy=0.784

counter#432 epoch: 3, test mean loss=0.4505523007759559, test accuracy=0.7815000000000001

counter#433 epoch: 3, test mean loss=0.44303496652551655, test accuracy=0.7935000000000001

counter#434 epoch: 3, test mean loss=0.440250030108175, test accuracy=0.805

counter#435 epoch: 3, test mean loss=0.44169973121125106, test accuracy=0.804

counter#436 epoch: 3, test mean loss=0.4409998352879816, test accuracy=0.8055000000000001

counter#437 epoch: 3, test mean loss=0.4423482282554307, test accuracy=0.7994999999999999

counter#438 epoch: 3, test mean loss=0.4484648935093034, test accuracy=0.7935000000000001

counter#439 epoch: 3, test mean loss=0.451693286827783, test accuracy=0.786

counter#440 epoch: 3, test mean loss=0.45616991158226616, test accuracy=0.7865

counter#441 epoch: 3, test mean loss=0.46681294447990196, test accuracy=0.776

counter#442 epoch: 3, test mean loss=0.4646753843064927, test accuracy=0.7775

counter#443 epoch: 3, test mean loss=0.45308984230120153, test accuracy=0.792

counter#444 epoch: 3, test mean loss=0.452288571602702, test accuracy=0.7895000000000001

counter#445 epoch: 3, test mean loss=0.4500498411659574, test accuracy=0.7914999999999999

counter#446 epoch: 3, test mean loss=0.4530138867337442, test accuracy=0.8019999999999999

counter#447 epoch: 3, test mean loss=0.4461283313618484, test accuracy=0.7965

counter#448 epoch: 3, test mean loss=0.4483750668379405, test accuracy=0.7914999999999999

counter#449 epoch: 3, test mean loss=0.45169285388480296, test accuracy=0.784

counter#450 epoch: 3, test mean loss=0.46345452291576733, test accuracy=0.7784999999999999

counter#451 epoch: 3, test mean loss=0.45810788548450476, test accuracy=0.7819999999999998

counter#452 epoch: 3, test mean loss=0.45068069435032665, test accuracy=0.7905

counter#453 epoch: 3, test mean loss=0.45081731130474145, test accuracy=0.7935000000000001

counter#454 epoch: 3, test mean loss=0.4534486221127869, test accuracy=0.7924999999999999

counter#455 epoch: 3, test mean loss=0.45642163758861204, test accuracy=0.7895

counter#456 epoch: 3, test mean loss=0.45880965116448846, test accuracy=0.7885

counter#457 epoch: 3, test mean loss=0.4588906749958892, test accuracy=0.7899999999999998

counter#458 epoch: 3, test mean loss=0.4666955166877087, test accuracy=0.7945000000000001

counter#459 epoch: 3, test mean loss=0.458959659263681, test accuracy=0.792

counter#460 epoch: 3, test mean loss=0.45694439323829456, test accuracy=0.792

counter#461 epoch: 3, test mean loss=0.46389348703202044, test accuracy=0.789

counter#462 epoch: 3, test mean loss=0.4633037448642763, test accuracy=0.7865

counter#463 epoch: 3, test mean loss=0.46509658554343875, test accuracy=0.789

counter#464 epoch: 3, test mean loss=0.46358812852079245, test accuracy=0.7885000000000001

counter#465 epoch: 3, test mean loss=0.4634902010000882, test accuracy=0.7905000000000001

counter#466 epoch: 3, test mean loss=0.46111267082365803, test accuracy=0.7915000000000002

counter#467 epoch: 3, test mean loss=0.4655845428315442, test accuracy=0.7885

counter#468 epoch: 3, test mean loss=0.464022803558362, test accuracy=0.788

counter#469 epoch: 3, test mean loss=0.4638173041370289, test accuracy=0.7875000000000001

counter#470 epoch: 3, test mean loss=0.4556583578704025, test accuracy=0.7929999999999999
